budget,genres,original_language,release_date,revenue,runtime,vote_average
0,Adventure,en,07/11/2006,0,94,3.5
0,Comedy,en,01/01/2003,0,83,3.6
0,Action,en,03/05/2005,0,97,5.2
0,Comedy,en,20/02/2004,0,97,6.8
0,Action,en,08/05/2012,0,0,3.3
0,Action,en,17/08/2003,0,92,3.3
0,Drama,da,02/02/2012,0,88,3.3
0,Mystery,es,04/10/2013,0,96,3
0,Romance,en,07/02/2008,0,93,6
0,Music,en,04/10/2007,0,95,1
0,Comedy,en,10/03/2013,0,86,6
0,Horror,en,25/01/2012,0,113,0
0,Horror,fr,13/09/2006,0,84,5
0,Comedy,fr,30/12/2009,0,87,6.5
0,Drama,cn,12/06/2008,0,118,4.3
0,Documentary,en,11/10/2013,0,89,6.6
0,Action,pt,17/08/2001,0,101,6.2
0,Drama,pt,27/04/2003,0,86,2.5
0,Romance,ko,13/05/2011,0,100,5.8
0,Documentary,en,19/08/2012,0,60,2.5
0,Documentary,en,18/03/2002,0,35,7.4
0,Action,en,14/03/2009,0,180,7
1531604,Documentary,fi,27/09/2008,0,0,8
0,Romance,en,17/11/2001,0,71,3.8
0,Crime,en,01/01/2011,0,0,7
0,Documentary,en,17/10/2012,0,91,2.7
0,Comedy,en,23/07/2010,0,52,4.3
0,Comedy,de,03/11/2009,0,92,8.3
0,Romance,en,31/10/2010,0,84,5.9
50000,Drama,en,14/02/2004,0,90,5.5
0,Comedy,en,01/01/2006,0,79,5.9
0,Comedy,en,09/10/2009,0,80,5.6
0,Drama,en,10/04/2013,0,85,6.1
0,Drama,en,01/01/2008,0,92,5.4
0,Drama,en,21/06/2007,0,78,4.6
0,Drama,en,29/11/2013,0,89,5
41000,Romance,en,12/11/2013,0,99,3.9
0,Mystery,en,29/04/2008,0,39,7.5
0,Action,it,07/09/2012,0,78,6
400000,Action,en,07/03/2008,5255,80,5
0,Documentary,en,01/06/2001,0,94,0
0,Drama,ko,05/10/2012,0,117,7.3
0,Comedy,es,01/01/2003,0,8,6.9
0,History,es,15/12/2013,0,0,2.3
0,Drama,ru,31/03/2000,0,85,6.1
0,Action,fr,29/06/2011,0,105,5.9
0,Animation,ru,14/08/2008,0,95,4.6
17820000,Comedy,fr,28/01/2004,14054361,94,6.2
0,Thriller,en,19/01/2003,0,94,6.9
0,Animation,en,21/08/2006,0,6,6.3
0,Adventure,ru,02/09/2002,314195,91,4.3
0,Action,ru,17/05/2007,0,89,3
3500000,Drama,ru,05/03/2005,8262833,126,5
0,Action,en,25/07/2000,0,9,7.5
0,Drama,ru,05/09/2008,0,108,5
0,Drama,en,30/06/2008,0,0,5
0,Horror,pt,28/07/2008,0,105,5.9
0,Action,en,01/01/2003,0,91,1
8900000,Horror,de,04/11/2010,0,130,5.5
0,Thriller,en,13/12/2013,0,99,0
125000000,Action,en,09/09/2001,0,705,8.2
0,Action,en,05/01/2003,0,125,6.7
0,Documentary,en,21/10/2004,0,98,5.1
0,Action,id,19/12/2012,0,125,6.3
0,Music,ja,31/10/2009,0,124,4
0,Foreign,pl,13/10/2010,0,130,0
0,Drama,nl,01/01/2000,0,53,5
0,Documentary,en,09/02/2007,0,86,6.5
0,TV Movie,ja,28/01/2012,0,114,6.8
7000,Action,en,01/04/2005,0,66,0
0,Drama,en,01/01/2006,0,0,6.5
0,Thriller,de,03/07/2003,0,97,6.8
0,Action,en,05/03/2000,0,101,5.4
0,Fantasy,en,03/06/2005,0,96,0
0,Romance,en,28/11/2006,0,90,0
0,Documentary,de,01/07/2000,0,60,5
0,Mystery,en,01/01/2008,0,6,5.8
0,Comedy,cn,24/06/2010,0,100,6.6
40000000,Action,en,05/11/2012,0,90,6
0,Documentary,de,11/06/2001,0,72,7
0,Comedy,zh,02/04/2010,0,85,6
0,Action,en,01/01/2008,0,90,3.2
0,Drama,en,12/06/2012,0,74,0
0,Thriller,no,31/10/2007,0,74,6.5
0,Drama,no,29/08/2008,0,84,6.9
0,Horror,en,13/09/2013,0,91,4.8
0,Horror,en,01/01/2008,0,81,0
0,Action,en,01/05/2006,0,91,5.2
0,Adventure,mr,20/01/2011,0,141,6.2
0,Drama,en,01/01/2005,0,12,6
0,Drama,ja,08/07/2005,0,19,2
0,Comedy,it,14/09/2000,0,110,6.8
0,Action,it,20/12/2012,0,98,4.1
0,Comedy,en,21/04/2009,0,86,5.7
0,Action,en,03/06/2006,0,22,8.5
0,Drama,ru,11/04/2008,0,111,5.5
475000,Documentary,en,08/03/2003,0,98,6
0,Documentary,de,30/01/2013,0,90,6.3
0,Drama,en,14/01/2007,0,98,6
0,Animation,en,12/04/2002,0,10,6
0,Drama,en,30/01/2007,0,8,7.6
0,Drama,en,16/05/2010,0,16,6.7
0,Comedy,en,01/01/2010,0,63,5
6000000,Horror,ru,29/10/2007,31000,,1
0,Action,fr,05/10/2012,0,90,6.5
0,Action,en,24/10/2013,0,99,6.7
0,Drama,th,23/09/2009,0,125,6.2
0,Thriller,th,28/04/2011,0,117,6.7
0,Horror,th,19/12/2012,0,90,5.6
0,Thriller,en,26/07/2010,0,76,2
0,Action,en,10/06/2006,0,75,5.5
0,Comedy,en,24/08/2013,0,60,6.6
0,Comedy,en,17/03/2012,0,59,7
0,Comedy,en,14/05/2004,0,58,5.3
0,Comedy,en,17/10/2005,0,78,7
0,Comedy,en,26/09/2006,0,86,8
0,Comedy,en,01/01/2007,0,90,4.3
0,Comedy,en,11/11/2008,0,77,6.4
0,Comedy,en,24/08/2004,0,95,7
0,Comedy,en,03/08/2007,0,61,7.6
0,Comedy,en,23/01/2001,0,46,7.1
0,Action,ja,22/11/2003,0,87,7
1000000,Drama,sl,22/08/2013,0,102,7.9
0,Thriller,en,22/10/2003,0,200,8.8
0,Documentary,en,01/01/2005,0,8,6.5
0,Documentary,en,26/06/2010,0,78,8
10,Documentary,en,03/05/2008,0,77,6.4
0,Music,es,08/09/2004,0,100,6
1200000,Documentary,en,10/10/2009,0,90,3.4
0,TV Movie,de,07/02/2008,0,114,5.7
0,Drama,tr,20/11/2009,0,0,6.7
0,Comedy,tr,12/03/2010,0,,6
0,Comedy,tr,18/02/2011,0,0,7.8
0,Comedy,tr,26/02/2010,0,0,6.6
0,Action,tr,28/10/2005,0,0,8.3
0,Comedy,en,05/02/2010,0,0,5.3
0,Comedy,en,10/09/2010,0,0,5.3
18000000,Comedy,pl,30/08/2001,0,170,5.2
0,Drama,zh,21/09/2012,0,110,7.2
0,Comedy,en,01/01/2005,0,97,0
0,Documentary,ru,09/05/2010,0,151,5.7
0,Documentary,en,12/05/2003,0,88,5.2
0,Comedy,en,23/09/2005,0,80,2
0,Drama,de,13/04/2000,0,86,7
0,Action,ja,06/12/2008,0,128,3.7
2000000,Comedy,en,21/01/2010,22212223,85,4.6
0,Action,uk,27/04/2013,0,120,5.5
0,Drama,en,08/07/2008,0,84,3.3
0,Horror,ru,12/06/2001,0,126,3.5
0,Drama,en,24/03/2008,0,93,3
0,Action,te,23/04/2010,0,152,4.9
0,Drama,en,01/01/2009,0,12,6.4
0,Documentary,en,03/10/2009,0,29,0
0,Documentary,ru,06/06/2001,0,80,5.9
0,Comedy,ru,04/09/2008,0,110,4.5
6500000,Thriller,ru,19/01/2011,9816332,102,3
0,Comedy,en,19/01/2008,0,106,2.3
3200000,Action,ru,04/12/2008,3877492,86,5.6
0,Documentary,en,20/04/2010,0,83,6.1
0,Adventure,es,06/09/2002,0,100,7
0,Drama,en,07/08/2000,0,87,5.8
0,Drama,ja,22/04/2008,0,113,7.3
0,Comedy,en,06/11/2010,0,93,4.8
0,Fantasy,ru,09/12/2004,0,105,6.5
1300000,Action,ru,06/05/2002,809000,97,5
0,Comedy,en,01/01/2003,0,40,0
0,Comedy,en,10/07/2012,0,55,4.8
0,Music,en,09/11/2007,0,92,6.3
0,Horror,en,29/11/2007,0,95,3
0,Music,en,01/01/2002,0,58,4.3
0,Comedy,ru,29/03/2007,0,0,3.9
0,Drama,en,21/10/2006,0,78,5.6
0,Documentary,en,24/03/2007,0,120,4.8
0,Comedy,th,01/01/2005,0,110,5.2
0,Comedy,en,01/01/2007,0,0,5
0,Drama,en,06/04/2006,31894,80,0
0,Documentary,en,14/03/2009,0,75,7
0,Comedy,en,22/08/2006,0,78,0
0,Documentary,en,14/07/2002,0,99,7.2
0,Drama,ru,24/03/2001,0,0,9
0,TV Movie,fr,06/04/2011,0,0,5.5
0,Animation,en,11/10/2013,0,85,0
4000000,Drama,en,23/10/2008,0,104,5
5000000,Horror,ru,21/12/2007,55635037,125,4.7
0,Comedy,ru,23/01/2008,0,105,3.4
0,Comedy,en,22/05/2008,0,84,5.4
0,Family,te,14/01/2005,0,0,5.6
0,Drama,ru,10/09/2009,0,72,6.4
7400000,Drama,hi,11/08/2006,17000000,193,6.1
0,Drama,en,01/01/2007,0,96,4.3
0,Science Fiction,ru,26/12/2012,0,96,4.4
0,Comedy,ru,19/05/2011,400134,82,4
0,Comedy,en,16/11/2011,0,3,6.7
0,Animation,hi,19/12/2003,0,135,7.3
0,Documentary,pt,12/12/2004,0,87,5.7
3,Adventure,pt,08/11/2002,3,101,9
0,Drama,cn,15/10/2006,0,159,5.9
0,Science Fiction,pl,18/10/2013,0,105,4.5
0,Comedy,en,01/04/2013,0,90,4.3
500000,Comedy,en,01/05/2013,0,90,4.8
0,Horror,en,26/06/2013,0,87,4.9
1200000,Action,sr,22/03/2011,0,108,6.8
0,Drama,cn,14/04/2011,0,118,3.9
0,Drama,pl,12/02/2010,0,95,5.4
0,Horror,ru,07/06/2002,0,115,4.6
0,Comedy,da,06/06/2006,0,,3
0,Drama,cs,16/09/2010,0,105,6.3
0,Family,ko,14/08/2003,0,113,6.1
0,Drama,en,19/09/2002,0,117,5.6
0,Fantasy,pt,13/03/2002,0,88,6.3
1000000,Comedy,en,04/10/2013,0,85,3.5
0,Documentary,ru,28/10/2013,0,82,3.2
0,Comedy,en,01/01/2006,0,110,7.7
0,Thriller,en,01/01/2011,0,87,4.9
0,Drama,en,01/01/2008,0,94,0
0,Documentary,en,18/10/2002,0,98,4.7
0,Action,zh,22/12/2012,0,118,6.2
0,Drama,en,12/12/2008,0,83,3
0,Action,en,13/08/2012,0,87,2.5
0,War,zh,28/04/2012,0,108,7
0,Crime,en,01/01/2001,0,140,5.5
0,Animation,en,08/10/2013,0,73,6.4
500000,Animation,en,31/10/2011,0,0,5.8
0,Animation,en,01/02/2013,0,46,6
0,Family,en,16/02/2012,0,45,6.3
0,Animation,en,21/12/2011,0,45,5.9
0,Fantasy,en,09/10/2012,0,70,6.6
0,Comedy,en,01/06/2013,0,0,2
0,Drama,ja,24/02/2006,0,158,7
0,Action,th,16/12/2004,0,95,5.7
0,Comedy,en,11/03/2005,0,15,5.5
0,Drama,en,17/11/2000,5708,89,4.8
0,Animation,en,20/05/2007,0,3,0
0,Action,de,25/10/2001,0,93,5
0,Drama,ru,01/01/2003,0,80,1
0,War,ru,01/03/2012,0,102,5.1
0,Comedy,en,09/10/2011,0,120,5.3
0,Action,en,25/12/2001,0,150,6.6
0,Drama,en,13/10/2012,0,86,5.2
0,Documentary,en,25/01/2006,0,109,6.5
0,Drama,en,27/02/2011,0,200,6
0,Drama,ru,03/10/2013,0,95,3.9
0,Comedy,fr,11/06/2008,0,180,5.4
0,Comedy,en,03/03/2001,0,0,4
0,Drama,nl,19/12/2012,0,100,4.6
0,Family,es,03/06/2010,0,102,5.8
12000000,Action,ru,01/12/2011,0,127,5.9
0,Documentary,en,25/09/2007,0,95,5.2
19000000,Action,en,24/12/2009,0,180,4.9
16670000,Drama,ru,08/09/2011,0,90,5
5000,Documentary,en,11/04/2005,0,99,8.5
0,Action,en,23/07/2005,0,92,2.7
0,Comedy,ru,31/12/2013,0,79,4.4
0,Drama,ru,11/04/2013,0,77,6.3
0,Drama,ru,10/06/2009,0,119,4.8
0,Comedy,ru,13/10/2005,0,93,6.2
0,Adventure,fr,14/03/2001,0,95,7
0,Drama,fr,10/11/2012,3462,90,5.4
0,Comedy,en,24/01/2008,0,90,4.4
0,Comedy,en,01/01/2001,0,94,4.3
0,Comedy,en,13/12/2004,0,120,6.9
400000,Comedy,en,01/01/2004,0,88,5.3
0,Comedy,en,01/01/2009,0,87,6
0,Action,en,14/08/2003,0,88,5.2
0,Comedy,en,15/11/2009,0,115,7
0,Comedy,en,01/05/2011,0,0,6.1
1000000,Drama,en,11/08/2006,11455,108,7
0,Comedy,en,20/08/2009,0,100,6.3
0,Comedy,en,03/12/2004,0,104,6
0,Comedy,en,19/02/2005,0,111,6.1
0,Comedy,en,02/06/2009,0,90,4.5
0,Comedy,en,18/02/2001,0,100,5.9
0,Comedy,en,02/03/2007,0,90,5.5
0,Comedy,en,01/01/2000,0,98,5.6
0,Drama,en,12/06/2007,0,88,4.8
0,Comedy,en,05/03/2004,0,101,4.3
0,Action,en,18/12/2002,0,100,7
0,TV Movie,en,14/12/2003,0,0,5.1
0,TV Movie,en,30/08/2008,0,100,6.5
0,Action,en,21/02/2013,0,86,5.4
0,Comedy,en,18/06/2005,0,105,5.5
0,Drama,en,01/01/2005,0,96,5.9
0,Comedy,en,19/11/2001,0,123,6.7
0,Documentary,en,01/01/2009,0,85,5.4
0,Comedy,en,13/11/2009,0,95,5.3
500000,Fantasy,en,01/01/2007,0,104,5.3
0,Action,sv,24/04/2010,0,90,4.4
0,Comedy,en,28/10/2009,0,0,7
700000,Comedy,en,06/02/2004,0,90,4.8
22900000,Comedy,fr,08/11/2003,0,103,5.1
0,Action,en,06/05/2004,0,95,4.9
0,Action,en,17/12/2005,0,96,4.2
0,Family,en,21/10/2007,0,90,5.3
0,Comedy,en,01/06/2006,0,90,8
0,Comedy,en,18/08/2003,0,87,3.9
0,Adventure,en,12/04/2012,0,81,3.7
0,Comedy,en,21/11/2008,0,100,6.5
0,Comedy,en,13/11/2011,0,90,5.1
2800000,Action,en,20/10/2007,0,92,3.8
0,Comedy,en,20/04/2004,0,93,5
0,Comedy,en,24/08/2012,0,94,4.5
0,Comedy,en,24/01/2008,0,95,4
0,Drama,en,01/01/2010,0,95,7
500000,Adventure,en,15/09/2007,0,98,5.2
0,Comedy,en,05/10/2001,0,78,6
0,Comedy,en,10/08/2004,0,61,8.4
0,Comedy,en,17/02/2008,0,110,5.6
0,Action,en,31/10/2002,0,86,5.6
2000000,Comedy,it,14/05/2003,33700,89,5.9
0,Comedy,en,04/03/2007,0,95,4.8
0,Comedy,en,15/07/2011,0,92,6.5
0,Comedy,en,24/05/2010,0,89,4
0,Comedy,en,17/04/2004,0,91,7.8
0,Comedy,en,24/07/2007,0,0,4.2
0,Action,en,01/12/2010,0,89,5
2800000,Drama,no,01/01/2011,0,100,5.3
0,Comedy,en,22/11/2013,0,0,6.3
0,Fantasy,de,02/07/2002,0,96,5.5
0,Action,en,01/01/2007,0,89,7
0,Romance,en,14/02/2009,0,87,5.2
0,Comedy,en,25/04/2005,0,86,5.3
0,Comedy,en,21/09/2012,0,89,6.1
0,Drama,en,14/09/2012,0,104,6.8
8292000,Comedy,en,11/03/2011,0,91,4.6
0,Comedy,pt,28/01/2010,0,0,6.9
0,Comedy,es,02/04/2007,0,98,5.9
1000000,Drama,es,28/05/2010,0,83,6.7
0,Documentary,en,01/01/2001,0,131,0
0,Drama,en,19/10/2002,0,92,7.6
0,Animation,en,28/04/2006,0,13,5.9
6000000,Drama,ru,18/10/2007,11171900,135,5.6
0,Crime,en,05/04/2005,0,0,0
0,War,ru,07/02/2007,0,,4.5
0,Action,en,07/04/2006,0,13,6.3
0,Comedy,ru,01/01/2005,0,134,5.6
0,Action,ru,05/12/2013,2118871,95,4.1
0,Comedy,en,01/01/2005,0,6,7
0,Science Fiction,de,29/08/2007,0,13,6.4
2000000,Drama,ru,05/12/2013,4803665,82,4.5
0,Comedy,en,04/09/2001,0,92,6
0,Science Fiction,en,08/08/2008,0,89,6.1
0,TV Movie,en,02/10/2010,0,47,8.8
0,Documentary,en,01/01/2012,0,105,6.3
0,War,en,28/04/2004,0,106,4
0,Drama,fr,15/07/2013,0,95,6.3
0,Comedy,es,12/10/2002,0,108,6
0,Horror,en,06/09/2008,0,91,5.9
0,Drama,ru,27/09/2012,0,90,6.7
0,Comedy,ru,08/03/2012,0,93,7.3
0,Comedy,ru,19/01/2012,0,90,4.5
0,Thriller,fr,24/02/2010,0,90,4.6
90000000,Comedy,en,21/10/2006,0,90,6.8
0,Action,ru,16/03/2010,0,91,5.9
3500000,Comedy,ru,15/04/2010,2294357,0,5.1
0,Action,en,18/02/2010,8910819,101,5.2
0,War,en,01/01/2007,0,9,7
3000000,Action,ru,23/12/2008,17850711,100,3.9
0,Comedy,ru,25/02/2010,10198357,93,5.9
7000000,Comedy,ru,08/10/2009,1877122,90,4.4
3500000,Thriller,ru,26/11/2009,3704408,97,6
0,Action,en,19/03/2008,0,40,6.1
0,Documentary,en,01/01/2007,0,0,4.5
5000000,Science Fiction,ru,25/08/2009,17566040,115,6.4
0,Action,en,18/05/2010,0,83,0
0,Crime,cs,10/01/2005,0,,0
5000000,Adventure,ru,19/02/2009,0,102,5
0,Animation,en,26/04/2007,0,90,7.4
5000000,Comedy,ru,06/06/2008,0,100,5.8
0,Action,ru,01/01/2000,0,100,6.1
0,Horror,zh,13/06/2004,0,130,8.1
0,Drama,da,18/02/2011,0,7,6.3
0,Animation,en,01/01/2009,0,20,6.6
0,Action,fr,28/08/2008,0,12,6.7
0,Drama,ru,15/03/2006,0,95,4
0,Comedy,ko,01/05/2007,2403749,109,7
0,Foreign,en,19/10/2012,0,2,7
0,Action,en,06/12/2006,0,44,7.5
0,Animation,en,01/01/2006,0,124,4
0,Adventure,en,10/03/2006,0,84,4.9
0,Comedy,,01/01/2001,0,0,0
0,Drama,ja,22/12/2007,0,95,6.5
0,Action,pt,11/08/2012,0,68,5
0,Drama,ru,01/07/2013,0,90,5.2
0,Comedy,sv,27/09/2002,0,77,3.3
0,Documentary,en,25/03/2005,0,93,3.2
0,Comedy,ru,12/12/2003,2685000,125,4
0,Action,ru,28/12/2006,0,95,3.2
0,Comedy,ru,15/09/2005,0,117,4.1
0,Crime,fr,26/12/2001,0,0,4.5
0,Comedy,en,20/02/2003,0,116,5
0,Adventure,en,14/02/2001,0,109,6
0,Romance,en,17/04/2002,0,47,6.1
2500000,Horror,ru,03/12/2009,2141028,91,4.6
0,Mystery,ru,26/06/2008,0,100,4.3
2500000,Drama,ru,28/11/2008,0,0,4.8
0,Drama,ru,01/01/2007,0,76,5.7
0,History,fr,01/01/2008,0,0,3
0,Action,en,25/10/2009,0,36,6.6
0,Action,en,14/01/2010,0,60,6.5
6000000,Documentary,ru,05/04/2012,4588176,99,4.6
0,Action,en,24/01/2013,6134438,92,3.9
0,Adventure,en,23/08/2011,0,7,7
0,Action,en,24/12/2011,0,87,5.3
2000000,Family,ru,25/12/2012,0,85,4.6
0,Action,ru,12/12/2006,0,115,5.9
0,Drama,en,06/06/2005,0,96,6
5000000,Comedy,ru,12/10/2006,3919731,0,5.6
0,Action,en,02/11/2006,0,110,5.3
0,Action,ru,01/01/2003,0,86,4.1
0,Comedy,fr,22/04/2003,0,101,7
0,Comedy,fr,10/04/2002,0,107,6.3
0,Family,ru,31/03/2003,700000,82,4.8
0,Drama,ru,04/12/2003,234748,0,4.5
0,Drama,ru,01/01/2001,0,0,4
0,Action,ru,21/02/2007,0,88,6.3
0,Thriller,en,25/10/2007,0,87,4
0,Action,ru,01/03/2007,0,100,3.6
0,Comedy,ru,18/09/2008,0,,4
4000000,Family,ru,07/05/2009,0,107,5.6
0,Action,en,06/12/2008,0,91,7.2
0,Documentary,it,03/07/2007,0,0,7
0,Drama,en,01/11/2003,0,120,5.7
800000,Animation,ru,08/11/2007,0,80,5
0,Crime,uk,29/02/2008,0,86,4.2
3000000,Drama,ru,18/09/2008,9713500,99,3.6
0,Comedy,fr,08/10/2008,0,114,4.7
0,Action,en,28/02/2007,0,124,6.1
0,Drama,ru,11/06/2009,160829,106,6
0,Comedy,en,13/01/2000,0,198,7.3
3500000,TV Movie,en,10/06/2006,0,90,3.4
0,Science Fiction,ru,25/01/2011,0,90,4
0,Comedy,ru,01/09/2009,0,91,3
0,Thriller,ru,04/04/2009,1708837,129,5.7
0,Drama,en,07/02/2010,0,0,5.8
0,Documentary,en,09/03/2010,0,85,5
0,Comedy,ru,10/04/2010,0,,7
2500000,Romance,ru,06/05/2010,1477030,0,5.9
0,Action,en,05/02/2009,0,123,4.7
0,Horror,en,13/06/2009,0,88,5.2
2200000,TV Movie,ru,06/06/2010,0,82,6
5000000,Comedy,ru,17/03/2011,0,88,4.1
0,Comedy,ru,13/10/2011,2252547,89,6.8
0,Action,ru,20/01/2011,0,90,4.4
0,Drama,ru,09/06/2011,0,93,5
0,Comedy,sv,27/01/2007,0,20,7
0,Music,en,01/04/2003,0,10,7.2
0,Science Fiction,en,03/06/2003,0,13,7.5
0,Science Fiction,en,03/06/2003,0,10,7.1
0,Science Fiction,en,21/03/2003,0,9,7
16000000,Science Fiction,ru,22/02/2012,0,120,6
4000000,Action,ru,15/03/2012,9938268,80,3.5
0,Comedy,en,02/06/2003,0,15,7.2
0,Science Fiction,en,01/03/2003,0,7,6.9
0,Science Fiction,en,02/09/2011,0,90,3.3
0,Adventure,ru,22/11/2012,5,87,5.8
0,Action,th,20/10/2011,0,124,7.1
0,Drama,ru,29/11/2012,0,80,5.5
0,Comedy,en,03/05/2012,0,24,7.5
0,Action,en,12/02/2006,0,208,6.8
0,Drama,ru,06/09/2004,0,0,4.4
0,Action,ru,01/04/2003,0,550,7
0,TV Movie,en,05/08/2001,0,88,7
15000000,Animation,en,28/12/2009,0,178,5.6
0,Animation,en,17/04/2004,0,78,7.4
0,Drama,de,01/06/2012,0,73,3.8
0,Drama,en,08/04/2012,0,120,6.6
0,Documentary,en,25/06/2003,0,90,7.6
0,Animation,ml,29/06/2012,0,150,7.2
0,Drama,en,19/10/2011,0,18,5.6
0,Comedy,en,17/09/2013,0,60,4
0,Comedy,en,24/02/2006,0,107,6.6
0,Drama,en,28/04/2006,0,0,0
0,Comedy,fr,25/06/2008,0,94,5.1
0,Comedy,fr,28/03/2001,0,92,6.6
0,Comedy,fr,01/05/2013,0,92,4.8
0,Comedy,fr,16/02/2011,0,0,4.5
0,Documentary,fr,11/10/2011,0,99,4.4
0,Comedy,hu,26/07/2010,0,105,5
0,Comedy,en,06/12/2013,0,88,7
0,Drama,en,04/06/2013,0,34,0
7200000,Action,de,19/02/2004,0,87,4.3
0,Adventure,en,28/12/2001,60700,98,5
0,Action,en,05/02/2004,0,110,5.6
0,Romance,ja,18/02/2012,0,114,3.2
0,Comedy,ja,03/03/2012,0,131,5.8
0,Drama,ru,30/08/2012,0,119,7.1
0,Music,en,30/05/2007,0,93,7
0,Comedy,en,27/10/2013,0,60,7.7
0,Animation,zh,01/12/2005,0,108,7
2457000,Horror,it,17/02/2006,0,100,6.3
0,Comedy,en,11/09/2013,0,80,4.5
0,Drama,en,11/10/2012,0,71,7.5
0,Comedy,en,30/04/2002,0,0,0
20000000,Documentary,en,19/01/2005,0,85,5.6
0,Foreign,en,13/05/2013,0,80,4.9
2000000,Horror,ru,03/07/2008,273137,93,4.7
0,Drama,en,05/12/2006,0,89,6.4
0,Comedy,en,08/08/2003,0,90,8
0,Documentary,fr,09/03/2005,0,104,4.6
100000,Comedy,en,22/05/2004,0,92,1
0,Animation,en,26/10/2006,0,86,3
0,Drama,en,19/06/2007,0,84,4
1500000,Drama,en,07/09/2012,0,80,4.6
0,Fantasy,ru,03/06/2007,0,128,6.7
0,Drama,en,30/11/2004,0,105,4.1
0,Drama,fr,21/03/2001,0,0,3.2
3000000,Action,ru,26/03/2006,0,110,3.5
0,Comedy,en,15/02/2002,0,90,3.2
0,Comedy,fr,30/11/2002,0,90,0
0,Action,en,14/05/2004,0,99,4.5
0,Horror,it,01/01/2005,0,0,8
850,Action,de,23/05/2006,0,91,2.8
0,Science Fiction,en,02/08/2002,0,90,2
0,Comedy,cs,07/12/2000,0,81,7.1
0,Science Fiction,es,01/03/2007,0,101,3.4
0,Thriller,fr,07/01/2013,214000,88,5.2
0,Romance,en,14/10/2003,0,87,2.5
6500000,Drama,en,19/09/2009,0,88,4.6
250000,Comedy,en,12/02/2008,0,85,2.3
0,Adventure,es,26/04/2013,0,104,5.4
0,Drama,en,15/06/2004,0,34,5.9
0,Action,de,11/07/2001,0,87,6.7
0,Comedy,ja,19/10/2007,0,105,6.6
0,Animation,th,04/10/2012,0,96,4.8
0,Comedy,en,06/06/2006,0,96,2.8
4000000,Action,th,05/12/2007,0,92,5.3
0,Music,en,29/08/2013,0,130,7
2500000,Comedy,en,20/03/2008,0,90,3.7
0,Comedy,en,21/11/2001,0,90,6
0,Action,en,07/06/2000,0,89,4.6
0,Drama,en,21/10/2006,0,116,4.9
1000000,Foreign,fr,11/07/2000,0,110,5
0,Thriller,pl,18/11/2011,0,85,7.1
0,Drama,ca,22/10/2010,0,0,7.6
0,Drama,en,15/05/2012,0,11,4.5
0,Action,ru,01/01/2012,0,102,4
0,Action,en,30/04/2008,0,120,6.2
0,Adventure,pt,26/01/2007,0,105,5.5
0,Comedy,en,06/10/2010,0,160,6.9
0,Documentary,tr,01/01/2006,0,103,7.7
0,Drama,en,15/06/2007,0,97,6.2
5300000,Adventure,hi,26/05/2006,22175908,168,6.7
0,Science Fiction,zh,01/09/2001,0,106,4.8
0,Comedy,en,09/08/2009,0,127,6.2
0,Action,fr,03/10/2005,0,90,7.7
0,Animation,de,18/01/2011,0,88,5.8
0,Drama,en,13/10/2009,0,87,0
0,Comedy,en,25/10/2007,0,84,0
0,Documentary,en,30/01/2013,0,110,5.2
0,Animation,cs,08/03/2007,0,103,7.3
0,Drama,en,16/03/2003,0,91,6.7
0,Thriller,fr,09/09/2003,0,100,7
0,Drama,en,23/04/2013,0,15,0
0,Documentary,es,14/11/2008,0,0,6
0,Documentary,en,01/01/2001,0,18,4.6
0,Animation,en,07/03/2010,0,90,5.8
0,Action,en,01/01/2009,0,105,6
0,Horror,it,21/06/2011,0,0,3.8
0,Action,en,01/01/2012,0,126,6.4
0,Documentary,en,08/10/2010,0,99,6.6
0,Mystery,en,08/01/2009,0,100,6.3
0,Comedy,en,11/08/2006,0,24,0
0,Thriller,en,07/06/2000,0,78,7
0,Animation,en,25/07/2011,0,4,7.5
750000,Animation,en,24/12/2013,0,11,0
0,Thriller,en,24/11/2011,0,93,5
33000,Horror,en,01/01/2012,0,75,5.5
16000000,Animation,ja,08/07/2000,68411275,93,6
0,Adventure,en,15/11/2001,0,70,6.4
5000000,Animation,en,01/07/2003,0,87,4.7
0,Comedy,en,29/06/2001,0,83,4.5
0,Comedy,en,24/06/2002,0,75,5.4
0,Animation,ja,06/07/2001,28023563,75,5.7
0,Adventure,ja,22/07/2004,0,98,6
0,Action,te,21/04/2011,0,146,4.9
0,Romance,mr,10/12/2004,0,107,8
0,Comedy,it,25/10/2012,0,100,6.1
0,Comedy,en,04/09/2011,0,86,5.5
0,Drama,sv,02/11/2007,0,103,5.4
0,Drama,fr,11/07/2012,103504,98,5.4
0,Comedy,en,20/02/2013,0,73,7.2
0,Documentary,ru,07/10/2010,0,100,4.2
2000000,Comedy,ru,27/12/2012,11666088,90,5.3
2000000,Comedy,ru,21/07/2011,8000000,81,3.1
0,Comedy,ru,27/02/2013,0,87,4.1
3000000,Comedy,ru,13/11/2008,0,145,5.9
0,Drama,ru,26/12/2013,0,97,6.3
0,Comedy,en,07/02/2008,0,94,2.5
4000000,Action,ru,03/03/2011,0,94,3.9
3000000,Comedy,ru,03/02/2011,1957000,90,4.7
0,Animation,ru,20/01/2011,0,93,5.6
0,Action,es,18/03/2010,0,93,5.3
0,Documentary,fr,12/11/2008,0,93,5.6
